master_offset,freq,path_delay,date,OT
-855,2950,845190,2025-01-12 05:07:47.595977984,0.500002384185791
-88946,-85397,845190,2025-01-12 05:07:48.596002816,0.5000395774841309
27020,3885,936843,2025-01-12 05:07:49.595887104,0.500004768371582
63002,47973,905844,2025-01-12 05:07:50.596253440,0.4999802112579345
-8930,-5058,982817,2025-01-12 05:07:51.596335360,0.5000014305114746
-53976,-52783,982817,2025-01-12 05:07:52.596125696,0.5000255107879639
19983,4983,934975,2025-01-12 05:07:53.596320256,0.5000026226043701
44330,35325,934975,2025-01-12 05:07:54.595815424,0.499985933303833
14829,19123,890459,2025-01-12 05:07:55.596408064,0.4999914169311523
70258,79001,890459,2025-01-12 05:07:56.595966464,0.4999659061431885
-36153,-6333,934975,2025-01-12 05:07:57.598403584,0.4999997615814209
-26749,-7775,934975,2025-01-12 05:07:58.596498432,0.5000057220458984
-100712,-89763,934975,2025-01-12 05:07:59.596326656,0.5000419616699219
119099,99835,839547,2025-01-12 05:08:00.596418560,0.499962568283081
363824,380289,839547,2025-01-12 05:08:01.596934912,0.4998278617858886
-370046,-244433,869627,2025-01-12 05:08:02.596867584,0.5000882148742676
-155861,-141262,869627,2025-01-12 05:08:03.599485184,0.5000784397125244
-29716,-61875,869627,2025-01-12 05:08:04.597582080,0.500037431716919
-138048,-179122,1047803,2025-01-12 05:08:05.596707840,0.500084638595581
-417629,-500118,1438594,2025-01-12 05:08:06.599250432,0.5002329349517822
