data,timestamp,master_offset,s2_freq,path_delay,timestamp_diff,adjusted_Offset,adjusted_Path_Delay,is_attack,rolling_mean,rolling_std,rolling_range,change_count
2882512.941,1739516932.630187,-232198.0,-240230.0,4126107.0,0.0010807514190673,238132.0,1408603.0,0.0,-40914.8,122110.94097172456,119711.0,4.0
3058301.373,1739516933.60263,70935.0,-6756.0,4075800.0,0.0223350524902343,-599749.0,2312615.0,0.0,-28607.6,122046.19057061961,386458.0,4.0
2973598.431,1739516935.136857,204156.0,147745.0,4008711.0,0.0050647258758544,359022738.0,-357448791.0,0.0,-9117.4,122807.5781896215,386458.0,4.0
3014333.047,1739516936.62103,-137803.0,-159210.0,4196231.0,0.0106174945831298,-604972.0,2358368.0,0.0,10659.8,143898.18687808403,346246.0,4.0
3136254.808,1739516937.592917,69603.0,6855.0,4183793.0,0.0134251117706298,-651884.0,2424293.0,0.0,-29773.0,148758.5387135811,336871.0,4.0
3161385.13,1739516938.616614,44049.0,2182.0,4228360.0,0.0361931324005126,-421802.0,2315624.0,0.0,-5061.4,151920.52786144472,187520.0,4.0
3122120.707,1739516939.58846,196416.0,167763.0,4197406.0,0.0088815689086914,-499609.0,2688555.0,0.0,50188.0,108693.30204617027,219649.0,4.0
2903756.528,1739516940.612405,336429.0,366701.0,4352518.0,0.0320799350738525,-710042.0,2047368.0,0.0,75284.2,132198.19684662874,219649.0,4.0
2819306.319,1739516941.633966,-385430.0,-254229.0,4222757.0,0.0041799545288085,-392852.0,1993518.0,0.0,101738.8,199046.2944158971,168725.0,4.0
2964772.503,1739516942.606052,72224.0,87796.0,4028443.0,0.0263934135437011,-333162.0,2396226.0,0.0,52213.4,229435.4626922351,168725.0,4.0
2765532.223,1739516943.579105,399491.0,436730.0,4163573.0,0.0500080585479736,-298869.0,1464032.0,0.0,52737.6,227787.07035145783,324075.0,4.0
2690466.403,1739516944.602896,-536397.0,-379311.0,4201561.0,0.0228972434997558,-63728.0,1624720.0,0.0,123826.0,272102.7421319013,324075.0,4.0
2993571.6,1739516945.625634,-113267.0,-117100.0,4174260.0,0.0455961227416992,-617837.0,2790869.0,0.0,-22736.6,363366.05341074447,324075.0,4.0
2900510.307,1739516946.597676,513100.0,475287.0,4159933.0,0.033318281173706,-195579.0,1476984.0,0.0,-112675.8,320326.92342308664,194314.0,4.0
2745427.99,1739516947.620883,-356632.0,-240515.0,4138037.0,0.040419578552246,-1189561.0,2723511.0,0.0,67030.2,364432.9474969298,173118.0,4.0
2892611.257,1739516948.593518,54951.0,64078.0,3978999.0,0.0129675865173339,-614352.0,2138264.0,0.0,-18741.0,395580.63765773474,63524.0,4.0
2915667.201,1739516949.565109,-102195.0,-76582.0,4126108.0,0.015373945236206,-856423.0,2470700.0,0.0,-87649.0,330769.6942945348,222562.0,4.0
3027672.892,1739516950.638131,-84584.0,-89630.0,4198861.0,0.0592172145843505,-717845.0,2467347.0,0.0,-808.6,276231.94002377783,195261.0,4.0
3122248.054,1739516951.610711,2948.0,-27473.0,4246555.0,0.0212965011596679,-1332138.0,3134576.0,0.0,4928.0,273052.6320570816,219862.0,4.0
3199076.465,1739516952.634725,-45266.0,-74803.0,4347704.0,0.054164171218872,698314.0,1204408.0,0.0,-97102.4,110914.94678942059,267556.0,4.0
3239187.758,1739516953.606399,128053.0,84937.0,4274670.0,0.0269856452941894,-1130852.0,3003322.0,0.0,-34829.2,63241.39195574367,368705.0,4.0
3210602.965,1739516954.630309,25073.0,20373.0,4347397.0,0.0012226104736328,-1434675.0,3265473.0,0.0,-20208.8,71980.36921758599,221596.0,4.0
3218562.014,1739516955.602139,22017.0,24838.0,4308781.0,0.0235729217529296,713992.0,1655962.0,0.0,5244.8,71612.44845136913,148843.0,4.0
2944573.637,1739516956.573939,703458.0,712885.0,4166497.0,0.0059676170349121,-300125.0,1525490.0,0.0,26565.0,60085.697556074025,101149.0,4.0
2642044.033,1739516957.597806,-443082.0,-222618.0,4168447.0,0.0178029537200927,-857270.0,2288381.0,0.0,166667.0,317809.425912763,181207.0,4.0
2840394.975,1739516958.62128,-176072.0,-88533.0,4107184.0,0.0408287048339843,-277523.0,1837871.0,0.0,87103.8,349652.3709507773,180900.0,4.0
2733398.81,1739516959.593538,431743.0,466461.0,3628606.0,0.0373573303222656,138185.0,1007922.0,0.0,26278.8,362864.26801422593,240213.0,4.0
2405587.111,1739516960.616314,34636.0,198877.0,3611472.0,0.0355880260467529,-1516912.0,2430534.0,0.0,107612.8,395064.26445111434,680175.0,4.0
2370212.454,1739516961.638408,-303396.0,-128765.0,3717018.0,0.0084543228149414,-618955.0,1731530.0,0.0,110136.6,385684.87274302065,556975.0,4.0
2486522.951,1739516962.611012,-107493.0,-23880.0,3720068.0,0.0210580825805664,-587897.0,1758229.0,0.0,-91234.2,283263.2173752886,556975.0,4.0
2558150.87,1739516963.583824,-118560.0,-67195.0,3788893.0,0.0542793273925781,-1829172.0,3122628.0,0.0,-24116.4,248064.6872511281,495712.0,4.0
2684366.125,1739516964.607535,-153961.0,-138164.0,3947418.0,0.023834228515625,-920742.0,2323556.0,0.0,-12614.0,244494.4169603879,177421.0,4.0
2890012.769,1739516965.57946,-199826.0,-230218.0,4102641.0,0.0502796173095703,-1241599.0,2931443.0,0.0,-129754.8,137152.21402624168,335946.0,4.0
3169140.289,1739516967.166046,-16868.0,-107207.0,4206712.0,0.0221185684204101,373451568.0,-371670090.0,0.0,-176647.2,78349.28495717111,385623.0,4.0
3218883.299,1739516968.600049,398345.0,294534.0,4086318.0,0.0196635723114013,658365.0,1075845.0,0.0,-119341.6,78177.3047546409,486644.0,4.0
3042256.811,1739516969.623503,62891.0,78583.0,4171320.0,0.0071749687194824,-899150.0,2573619.0,0.0,-18174.0,201570.57817920748,417819.0,4.0
3030124.771,1739516970.595876,-45297.0,-10738.0,4219767.0,0.0157926082611084,-349996.0,2066974.0,0.0,18116.2,208811.17196955724,259294.0,4.0
3056342.877,1739516971.618796,4433.0,25403.0,4212545.0,0.0129175186157226,320742.0,1400319.0,0.0,39849.0,198374.64406949797,133449.0,4.0
2971944.858,1739516972.590932,222287.0,244587.0,3998774.0,0.0629973411560058,-405287.0,1909314.0,0.0,80700.8,149528.472892289,133449.0,4.0
2846081.482,1739516973.613991,-62244.0,26742.0,4066272.0,0.0346357822418212,446733.0,1080814.0,0.0,128531.8,135582.8826168702,220993.0,4.0
2850539.338,1739516974.58604,-46164.0,24149.0,4073711.0,0.0448725223541259,-1360677.0,2875163.0,0.0,36414.0,101107.07478856265,220993.0,4.0
2786224.634,1739516975.609606,140808.0,197272.0,3873678.0,0.0221340656280517,368710.0,981093.0,0.0,14603.0,103252.10687584055,220993.0,4.0
2656118.364,1739516976.632265,7544.0,106250.0,3842259.0,0.0018739700317382,208189.0,1065006.0,0.0,51824.0,108381.45303187257,338867.0,4.0
2614373.396,1739516977.604282,-79306.0,21663.0,3852501.0,0.0234098434448242,59055.0,1234056.0,0.0,52446.2,99456.28916514028,231452.0,4.0
2639981.636,1739516978.626779,-97581.0,-20403.0,3890693.0,0.0475513935089111,-586634.0,2444009.0,0.0,-7872.4,76951.71743177666,231452.0,4.0
2473960.547,1739516979.598975,463982.0,511885.0,3893394.0,0.0185451507568359,-1819081.0,2683890.0,0.0,-14939.8,86652.9372133455,231452.0,4.0
2416886.733,1739516980.623113,-717625.0,-530527.0,4082435.0,0.0083010196685791,-1713724.0,3138179.0,0.0,87089.4,211971.77165202916,51135.0,4.0
2893091.56,1739516981.645691,-295403.0,-323593.0,4219859.0,0.0359032154083251,-257516.0,2031943.0,0.0,-84597.2,372182.8438910101,240176.0,4.0
3122291.59,1739516982.618078,99259.0,-17551.0,4175169.0,0.0132265090942382,-1274584.0,3066010.0,0.0,-145186.6,395547.20276346285,367358.0,4.0
3250724.314,1739516983.589362,-129080.0,-216113.0,4420506.0,0.061507225036621,-849437.0,2949919.0,0.0,-109473.6,393704.5737189244,329166.0,4.0
3353215.087,1739516984.612877,263088.0,137331.0,4337394.0,0.0180978775024414,-144798.0,2095292.0,0.0,-115773.4,396509.3048507185,527112.0,4.0
3220415.408,1739516985.585638,247044.0,200214.0,4203451.0,0.0059895515441894,-1388049.0,3229204.0,0.0,-155952.2,260466.8003158944,338071.0,4.0
3108005.786,1739516986.609516,31101.0,58384.0,4310055.0,0.0217256546020507,-748950.0,2514178.0,0.0,36981.6,224174.0801181082,245337.0,4.0
3075316.277,1739516987.632828,32668.0,69281.0,4232560.0,0.0021331310272216,-301347.0,2045337.0,0.0,102282.4,161323.4492704021,245337.0,4.0
2999205.795,1739516988.605593,113663.0,160077.0,4130327.0,0.0256876945495605,-64536.0,1680863.0,0.0,88964.2,159255.26950559596,217055.0,4.0
2847728.565,1739516989.62905,132365.0,212877.0,3983963.0,0.0018279552459716,-1033405.0,2460629.0,0.0,137512.8,60377.72194526719,207067.0,4.0
2741507.333,1739516990.601174,-95227.0,24995.0,4022452.0,0.0294334888458251,-706974.0,2135414.0,0.0,111368.2,72460.46938365774,326092.0,4.0
2760697.287,1739516991.62352,-101140.0,-9486.0,4029580.0,0.0068879127502441,282719.0,1188531.0,0.0,42914.0,78295.18839111378,326092.0,4.0
2801803.146,1739516992.595441,-74433.0,-13121.0,4045683.0,0.015949010848999,222734.0,1292612.0,0.0,16465.8,92938.07122595132,248597.0,4.0
2761407.265,1739516993.619156,153146.0,192128.0,3862200.0,0.0114874839782714,-1802693.0,3181347.0,0.0,-4954.4,104465.10724543387,146364.0,4.0
2666346.44,1739516994.591575,-57084.0,27842.0,3935739.0,0.0116872787475585,291432.0,1058676.0,0.0,2942.2,111717.13060806744,183483.0,4.0
2691048.707,1739516995.615306,-94935.0,-27134.0,3945044.0,0.0156629085540771,320694.0,1093325.0,0.0,-34947.6,84685.63068372343,183483.0,4.0
2741386.213,1739516996.587368,-49459.0,-10139.0,3963478.0,0.0073704719543457,-1209077.0,2668878.0,0.0,-34889.2,90679.60307147358,183483.0,4.0
2808504.006,1739516997.611009,-100516.0,-76034.0,4060318.0,0.0199348926544189,-930637.0,2508731.0,0.0,-24553.0,90758.40912940243,183483.0,4.0
2869112.122,1739516998.582909,41422.0,35750.0,4036673.0,0.0035810470581054,643222.0,981476.0,0.0,-29769.6,102509.96130523122,198118.0,4.0
2757105.835,1739516999.605726,289964.0,296718.0,3834734.0,0.0255014896392822,64215.0,1204582.0,0.0,-52114.4,45219.31460117457,124579.0,4.0
2528174.53,1739517000.629467,110418.0,204161.0,3658379.0,0.0016031265258789,-2027643.0,3148691.0,0.0,17295.2,146912.85484327094,225584.0,4.0
2450466.201,1739517001.651382,-158858.0,-31989.0,3779906.0,0.0298943519592285,-45213.0,1229212.0,0.0,58365.8,155163.78027329704,401939.0,4.0
2574472.229,1739517002.623143,-262918.0,-183707.0,3946918.0,0.0075385570526123,-23932.0,1418367.0,0.0,36486.0,158953.76102407897,401939.0,4.0
2749109.647,1739517003.595273,-87981.0,-87645.0,3982416.0,0.0160119533538818,-196033.0,1721780.0,0.0,4005.6,190508.07582435972,378294.0,4.0
2780364.698,1739517004.619211,150538.0,124480.0,3875209.0,0.0117056369781494,-1283033.0,2720026.0,0.0,-21875.0,202714.23060012338,324037.0,4.0
2733612.637,1739517005.590893,-11406.0,7697.0,3948400.0,0.0113468170166015,-1481288.0,2936138.0,0.0,-49760.2,157719.8230375624,324037.0,4.0
2794959.077,1739517006.614388,-103401.0,-87720.0,4058251.0,0.0164897441864013,-794.0,1569385.0,0.0,-74125.0,114180.00615782081,202510.0,4.0
2736709.517,1739517007.637154,359335.0,343996.0,3709256.0,0.0067546367645263,-613490.0,1826496.0,0.0,-63033.6,116600.76358883761,183042.0,4.0
2680833.562,1739517009.120554,-205500.0,-113039.0,3918506.0,0.021860122680664,310605593.0,-309209226.0,0.0,61417.0,181085.00495430318,348995.0,4.0
2752377.975,1739517010.604819,-119782.0,-72907.0,4044602.0,0.0247280597686767,-213070.0,1725877.0,0.0,37913.2,186540.74747009028,348995.0,4.0
2798940.304,1739517011.62746,54587.0,65528.0,3958221.0,0.0029258728027343,552650.0,935258.0,0.0,-16150.8,189052.17127105416,348995.0,4.0
2740066.537,1739517012.600336,95771.0,123088.0,3892138.0,0.020653486251831,-866292.0,2257380.0,0.0,-2952.2,190212.86243127726,348995.0,4.0
2704843.879,1739517013.572528,-74440.0,-18392.0,3965529.0,0.0070769786834716,-650181.0,2120543.0,0.0,36882.2,181545.86583202603,335346.0,4.0
2725926.477,1739517014.647696,15164.0,48880.0,3955198.0,0.0163526535034179,-543585.0,1984522.0,0.0,-49872.8,97245.37277577788,152464.0,4.0
2803849.977,1739517015.61916,-226278.0,-188013.0,4167216.0,0.011859655380249,-1142552.0,2781199.0,0.0,-5740.0,76178.7579959138,152464.0,4.0
2964086.904,1739517016.591278,-16430.0,-46048.0,4155078.0,0.012218952178955,-657365.0,2431943.0,0.0,-27039.2,119715.96876022848,275078.0,4.0
3014668.65,1739517017.615181,51291.0,16744.0,4223288.0,0.0160934925079345,-795452.0,2539190.0,0.0,-41242.6,116245.33886999513,275078.0,4.0
3239059.952,1739517018.638165,-481778.0,-500938.0,4725517.0,0.0076959133148193,-430209.0,2722828.0,0.0,-50138.6,91509.79868953927,268090.0,4.0
3581822.001,1739517019.609506,124714.0,-38979.0,4667906.0,0.0208921432495117,1409837.0,941640.0,0.0,-131606.2,224424.38822908708,770319.0,4.0
3567478.012,1739517020.582539,292274.0,165995.0,4559203.0,0.0536191463470459,474137024.0,-471922894.0,0.0,-109696.2,209479.85830551822,570439.0,4.0
3403346.898,1739517021.60623,273894.0,235297.0,4440236.0,0.0249485969543457,-566566.0,2573750.0,0.0,-5985.8,249947.55486641594,570439.0,4.0
3254050.642,1739517022.629903,54664.0,98235.0,4452521.0,0.0013246536254882,-1111398.0,3062457.0,0.0,52079.0,288394.966332112,502229.0,4.0
3158456.37,1739517023.601777,105651.0,165622.0,4345408.0,0.0222511291503906,-931640.0,2767173.0,0.0,52753.6,293556.2575231535,285281.0,4.0
2968623.626,1739517024.625236,207055.0,298721.0,4128478.0,0.0058815479278564,-54915.0,1604101.0,0.0,170239.4,103804.34601210106,322498.0,4.0
2802468.278,1739517025.596993,-106089.0,47693.0,4155276.0,0.0178015232086181,-802579.0,2333362.0,0.0,186707.6,76526.04263255745,430725.0,4.0
2838630.781,1739517026.620042,-205816.0,-83860.0,4236599.0,0.0103874206542968,-1696343.0,3315797.0,0.0,107035.0,101189.48794613006,324043.0,4.0
2952021.51,1739517027.591519,-142560.0,-82349.0,4262014.0,0.0121076107025146,-932964.0,2694769.0,0.0,11093.0,141598.38595019365,324043.0,4.0
3070820.259,1739517028.615744,-115257.0,-97814.0,4377062.0,0.0359282493591308,-335665.0,2238223.0,0.0,-28351.8,164950.06789116518,216930.0,4.0
3167445.513,1739517029.588216,-3861.0,-20995.0,4406420.0,0.0081915855407714,-1277932.0,3220921.0,0.0,-72533.4,168473.0235904253,248584.0,4.0
3258079.592,1739517030.612881,-99487.0,-117780.0,4542476.0,0.0325274467468261,959973.0,1128495.0,0.0,-114716.6,60893.79513957066,251144.0,4.0
3315932.323,1739517031.63464,151153.0,103014.0,4437316.0,0.0046906471252441,-1204200.0,3213905.0,0.0,-113396.2,36211.56121047531,305877.0,4.0
3301800.572,1739517032.606941,-38149.0,-40942.0,4547855.0,0.0272884368896484,-855701.0,2472337.0,0.0,-42002.4,89371.56183988282,280462.0,4.0
3541595.652,1739517033.630963,-440828.0,-455065.0,4557464.0,0.0004477500915527,558775.0,2034351.0,0.0,-21120.2,86714.17404784526,170793.0,4.0
3638727.564,1739517034.60309,643411.0,496925.0,4449715.0,0.0234475135803222,550929.0,1567053.0,0.0,-86234.4,210433.93443382654,151044.0,4.0
3265280.22,1739517035.626581,221124.0,267661.0,4396858.0,0.0473170280456543,-833593.0,2699952.0,0.0,43220.0,346460.8622879358,120148.0,4.0
3112642.857,1739517036.597751,-53186.0,59689.0,4419546.0,0.0322284698486328,-465805.0,2290736.0,0.0,107342.2,357187.9340071554,160606.0,4.0
3194803.048,1739517037.621616,-310891.0,-213972.0,4635822.0,0.0418393611907959,90007.0,1992146.0,0.0,66474.4,356843.1269098509,160606.0,4.0
3266755.952,1739517038.594085,204248.0,207900.0,4377905.0,0.0142710208892822,-651364.0,3593917.0,0.0,11926.0,377553.9851952301,238964.0,4.0
2690321.886,1739517039.616887,1120591.0,1185517.0,4321962.0,0.0149850845336914,-1666488.0,2381388.0,0.0,140941.2,263274.97042502917,257917.0,4.0
2377223.227,1739517040.641331,-1276120.0,-875017.0,4491020.0,0.009706974029541,271909.0,879599.0,0.0,236377.2,528104.1415549589,313860.0,4.0
3086341.362,1739517041.6138,-414219.0,-395952.0,4065727.0,0.0183336734771728,-845567.0,2908808.0,0.0,-63071.6,747856.6495567851,313860.0,4.0
3223726.041,1739517042.636806,417218.0,311220.0,4146024.0,0.0059661865234375,659846.0,1150726.0,0.0,-135278.2,777048.0024024899,570095.0,4.0
2983750.916,1739517043.609622,191232.0,210399.0,4119340.0,0.0294759273529052,-1116130.0,2772405.0,0.0,10343.6,779478.9935330522,425293.0,4.0
2771492.159,1739517044.581675,212056.0,288593.0,3944220.0,0.0016238689422607,-1526112.0,2863279.0,0.0,7740.4,779576.9030546634,425293.0,4.0
2598175.069,1739517045.605382,-59814.0,80339.0,3896982.0,0.025447130203247,-654217.0,1463044.0,0.0,-173966.6,525448.5895958805,546800.0,4.0
2814373.511,1739517046.628131,-694011.0,-571802.0,4002838.0,0.0028586387634277,-1094572.0,2510483.0,0.0,69294.6,290997.5319116985,249042.0,4.0
3230231.791,1739517047.601376,-30151.0,-116145.0,3946062.0,0.0204658508300781,583603.0,983294.0,0.0,13336.2,366573.0637863344,249042.0,4.0
3235835.966,1739517048.57427,323687.0,228648.0,3743211.0,0.0454883575439453,24149.0,1869585.0,0.0,-76137.6,343546.1085898078,222358.0,4.0
2842603.957,1739517049.596572,702625.0,704692.0,3691110.0,0.0172705650329589,-1267127.0,2534784.0,0.0,-49646.6,346711.0222379727,259627.0,4.0
2330464.931,1739517050.620089,94049.0,306903.0,3673609.0,0.0398163795471191,-1702887.0,2125035.0,0.0,48467.2,467587.424647306,311728.0,4.0
2508850.034,1739517051.642907,-1047428.0,-806359.0,3969577.0,0.0397107601165771,-1043863.0,2290101.0,0.0,79239.8,480234.6270529646,329229.0,4.0
3173206.216,1739517052.615986,-312595.0,-385755.0,4058833.0,0.0356941223144531,1165965.0,992282.0,0.0,8556.4,567136.0193240242,295968.0,4.0
3240867.792,1739517053.588263,633583.0,466645.0,4024664.0,0.0596003532409668,-860467.0,2614102.0,0.0,-47932.4,600337.12423829,385224.0,4.0
2933911.745,1739517054.612777,126346.0,149483.0,4127289.0,0.032463788986206,-1623784.0,3208139.0,0.0,14046.8,630711.0990042905,385224.0,4.0
2893691.247,1739517055.636218,-105038.0,-43997.0,4189393.0,0.0050876140594482,-1654922.0,3313121.0,0.0,-101209.0,528874.4651264608,453680.0,4.0
3007711.825,1739517056.608426,-171008.0,-141479.0,4329207.0,0.0226893424987792,622016.0,1238625.0,0.0,-141026.4,490964.4671896328,219816.0,4.0
3189653.701,1739517057.631402,-144926.0,-166699.0,4505567.0,0.000638723373413,567008.0,1517041.0,0.0,34257.6,320335.1911151817,304543.0,4.0
3261943.395,1739517058.603303,203337.0,138086.0,4380712.0,0.0238246917724609,-913854.0,2391736.0,0.0,67791.4,262635.24426626373,480903.0,4.0
3315499.485,1739517059.62701,-253178.0,-257428.0,4231061.0,0.00449800491333,-127655.0,2343827.0,0.0,-18257.8,150265.36833948133,378278.0,4.0
3283116.93,1739517060.598772,605965.0,525762.0,4110207.0,0.0188086032867431,-730622.0,2489516.0,0.0,-94162.6,150509.0216342529,316174.0,4.0
2930776.671,1739517061.622079,73521.0,175107.0,4185373.0,0.0089046955108642,-1714214.0,3337034.0,0.0,48038.0,319232.3468702694,395360.0,4.0
2925217.72,1739517062.64571,-289318.0,-165675.0,4412139.0,0.0145459175109863,417846.0,1398455.0,0.0,96943.8,310562.8613329353,395360.0,4.0
3068001.545,1739517063.618443,-72785.0,-35938.0,4389086.0,0.038393497467041,-782483.0,2674530.0,0.0,68065.4,310357.3299912538,301932.0,4.0
3033849.519,1739517064.596787,194236.0,209248.0,4197812.0,0.0108952522277832,-195576.0,1902163.0,0.0,12841.0,312410.34971220145,301932.0,4.0
2878144.108,1739517065.620996,78768.0,152050.0,4127819.0,0.0401356220245361,434741.0,1168181.0,0.0,102323.8,264204.9533330138,301932.0,4.0
2758121.451,1739517066.644239,50569.0,147482.0,4052353.0,0.0379226207733154,-880274.0,1846683.0,0.0,-3115.6,161159.08155391057,284320.0,4.0
2837324.153,1739517067.617424,-445195.0,-333111.0,3911605.0,0.0365662574768066,362171.0,969819.0,0.0,-7706.0,156942.90412376088,359786.0,4.0
3029088.165,1739517068.58942,107937.0,86462.0,3724053.0,0.0097362995147705,92238.0,1720185.0,0.0,-38881.4,221925.88628909428,477481.0,4.0
2770110.755,1739517069.612697,570545.0,581451.0,3741879.0,0.0180692672729492,-24105.0,1254213.0,0.0,-2737.0,219858.44983807197,473759.0,4.0
2410413.268,1739517070.584475,-68822.0,113248.0,3798931.0,0.0561633110046386,-1393196.0,2032176.0,0.0,72524.8,324391.0060709144,403766.0,4.0
2588723.615,1739517071.607487,-686762.0,-525339.0,3825742.0,0.0236434936523437,-305815.0,1508839.0,0.0,43006.8,324101.93550378556,328300.0,4.0
2997959.382,1739517072.631509,-123398.0,-168004.0,3826423.0,0.0513641834259033,-806695.0,2208194.0,0.0,-104459.4,431316.3971166643,187552.0,4.0
3095950.0,1739517073.55217,158697.0,77072.0,3742802.0,0.0235834121704101,-1489057.0,2851254.0,0.0,-40100.0,406524.9257613855,102370.0,4.0
3109640.117,1739517074.626979,-37075.0,-71091.0,3899273.0,0.0045943260192871,-1048976.0,2486051.0,0.0,-29948.0,406148.5832762439,84544.0,4.0
3203364.979,1739517075.597949,-7475.0,-52613.0,3944551.0,0.018977403640747,-163210.0,2217645.0,0.0,-151472.0,255980.54853191483,156471.0,4.0
3017194.483,1739517076.620138,651762.0,604381.0,3902673.0,0.0096518993377685,-491293.0,1981977.0,0.0,-139202.6,228284.88782987805,201749.0,4.0
2636111.448,1739517077.592281,-15693.0,132455.0,4006377.0,0.0122628211975097,206498.0,1165105.0,0.0,128502.2,306954.2536787852,201749.0,4.0
2591627.06,1739517078.615508,-152014.0,-8574.0,4023617.0,0.035351276397705,-1869794.0,2791600.0,0.0,150043.2,274456.9907548358,263575.0,4.0
2921121.451,1739517079.638836,-817051.0,-719215.0,4238857.0,0.0073175430297851,347396.0,1818977.0,0.0,87901.0,281788.13701041427,124344.0,4.0
3144836.653,1739517080.611544,712068.0,564788.0,3954305.0,0.0309414863586425,166645.0,974462.0,0.0,-68094.2,475013.94147561607,336184.0,4.0
2912904.776,1739517081.6344,-241542.0,-175201.0,3882649.0,0.0035021305084228,-1557185.0,2925451.0,0.0,75814.4,536957.3105438644,336184.0,4.0
3060393.258,1739517082.657817,-27549.0,-33671.0,3895815.0,0.0262527465820312,-644234.0,2055869.0,0.0,-102846.4,468001.7538613504,356208.0,4.0
3034666.743,1739517083.579656,199700.0,185313.0,3711935.0,0.0502715110778808,-71940.0,1319137.0,0.0,-105217.6,458394.0541884242,356208.0,4.0
2904500.514,1739517084.60163,78754.0,124277.0,3668443.0,0.0220873355865478,84357.0,1060985.0,0.0,-34874.8,473310.13419870904,526922.0,4.0
2805774.325,1739517085.626148,66432.0,135582.0,3578910.0,0.0456576347351074,-1803411.0,2872373.0,0.0,144286.2,279294.040876636,285862.0,4.0
2756911.172,1739517086.59752,-91559.0,-2480.0,3660522.0,0.0332050323486328,-1688748.0,3269923.0,0.0,15159.0,149021.5991593165,316905.0,4.0
2599081.711,1739517087.620025,400458.0,462070.0,3680717.0,0.0105602741241455,-236375.0,892842.0,0.0,45155.6,94668.38222817585,316905.0,4.0
2479358.91,1739517088.591411,-481635.0,-299886.0,3638102.0,0.0634717941284179,-32709.0,1033713.0,0.0,130757.0,171729.53982439946,133025.0,4.0
2696905.52,1739517089.614613,-62495.0,-25237.0,3563499.0,0.0169579982757568,223174.0,815780.0,0.0,-5510.0,274803.1466137169,101807.0,4.0
2769124.657,1739517090.587135,-84733.0,-66223.0,3623687.0,0.0578420162200927,-1492691.0,3139581.0,0.0,-33759.8,277434.9206159888,117218.0,4.0
2767332.246,1739517091.61075,180250.0,173340.0,3966641.0,0.0205023288726806,-900594.0,1886646.0,0.0,-63992.8,277280.26953193045,117218.0,4.0
2844281.765,1739517092.633276,-411239.0,-364074.0,3897291.0,0.0536584854125976,652565.0,730822.0,0.0,-9631.0,285742.89062669605,403142.0,4.0
3013204.92,1739517093.605588,262509.0,186302.0,3620879.0,0.0257391929626464,-889357.0,2646297.0,0.0,-171970.4,217822.87109598937,403142.0,4.0
2660718.278,1739517094.629855,662298.0,664844.0,3594643.0,0.0016002655029296,-290576.0,1391533.0,0.0,-23141.6,223879.6579890634,403142.0,4.0
2251360.92,1739517095.602746,-85957.0,115278.0,3686915.0,0.0737051963806152,-1710870.0,2723634.0,0.0,121817.0,378515.5164589689,371998.0,4.0
2246756.01,1739517096.62599,-256153.0,-80705.0,3768917.0,0.0050439834594726,-1001261.0,1624094.0,0.0,121572.2,364785.0855915028,371998.0,4.0
2620431.725,1739517097.597469,-820485.0,-721883.0,3943318.0,0.0689220428466796,-85563.0,1967069.0,0.0,34291.6,379030.16704478813,302648.0,4.0
2979969.036,1739517098.569127,382833.0,235290.0,3998673.0,0.041013479232788,-1345967.0,2530317.0,0.0,-47557.6,503059.36840466456,348675.0,4.0
3125416.934,1739517099.643335,-588154.0,-620847.0,4272505.0,0.0394184589385986,-28844.0,2346866.0,0.0,-23492.8,507256.71445501834,404030.0,4.0
3392908.685,1739517100.615994,524249.0,315110.0,4293774.0,0.0157854557037353,-1433406.0,2967158.0,0.0,-273583.2,433451.5663742605,585590.0,4.0
3359152.199,1739517101.639506,-246804.0,-298669.0,4280557.0,0.0077893733978271,-339715.0,2210914.0,0.0,-151542.0,478355.78654334263,524857.0,4.0
3639807.12,1739517102.6114,-55025.0,-180931.0,4426225.0,0.0201504230499267,778148.0,1309137.0,0.0,-149672.2,477590.08764284465,350456.0,4.0
3721071.633,1739517103.58337,279024.0,136611.0,4308261.0,0.00327730178833,-822158.0,2829481.0,0.0,3419.8,387793.61504839145,427552.0,4.0
3612734.947,1739517104.606045,200006.0,141300.0,4307318.0,0.0261461734771728,957946.0,907118.0,0.0,-17342.0,367824.00293374003,153720.0,4.0
3323492.331,1739517105.630162,576937.0,578233.0,3788128.0,0.0036187171936035,-1317115.0,2671182.0,0.0,140290.0,253618.2668375841,145668.0,4.0
2943313.931,1739517106.602654,-6401.0,167976.0,3860469.0,0.0286166667938232,204165.0,997395.0,0.0,150827.6,341527.37047885347,638097.0,4.0
2802713.828,1739517107.57484,2361.0,174817.0,3699200.0,0.0055789947509765,-126682.0,1676357.0,0.0,198908.2,270064.845455124,638097.0,4.0
2492150.973,1739517108.597426,405549.0,578714.0,3644127.0,0.0176284313201904,-1045938.0,1552918.0,0.0,210385.4,189913.52748106176,609061.0,4.0
2300980.769,1739517109.619777,-586834.0,-292005.0,3593815.0,0.0111525058746337,-833602.0,1668945.0,0.0,235690.4,228803.10849614785,663191.0,4.0
2514874.657,1739517110.592371,-146888.0,-28109.0,3482231.0,0.0119240283966064,-193198.0,1575527.0,0.0,78322.4,361103.29897759174,266654.0,4.0
2386256.979,1739517111.615887,352004.0,426717.0,3530326.0,0.0151731967926025,-1599961.0,2080497.0,0.0,-66442.6,319143.0485210355,378238.0,4.0
