master_offset,freq,path_delay,date,OT
235087,341793,575461,2025-01-13 14:37:41.169300795,0.0999996662139892
-188558,-11325,811215,2025-01-13 14:37:42.169265985,0.1000044345855712
-163504,-42839,811215,2025-01-13 14:37:43.169010401,0.100043773651123
-525185,-453571,943466,2025-01-13 14:37:44.168968916,0.1000306606292724
-208228,-294170,943466,2025-01-13 14:37:45.169198513,0.1000435352325439
-289889,-438299,1468065,2025-01-13 14:37:46.169662952,0.0999352931976318
943765,708388,543830,2025-01-13 14:37:47.169377327,0.0999729633331298
205192,252945,1091029,2025-01-13 14:37:48.169105291,0.1000127792358398
-253198,-143888,1097911,2025-01-13 14:37:49.169306517,0.099982738494873
161511,194862,693708,2025-01-13 14:37:50.169861078,0.1000089645385742
-181265,-99461,974338,2025-01-13 14:37:51.169320107,0.100010871887207
-133315,-105890,974338,2025-01-13 14:37:52.169310093,0.1000511646270752
-514823,-527393,1320629,2025-01-13 14:37:53.169453621,0.0999667644500732
548526,381509,589965,2025-01-13 14:37:54.169899702,0.100252628326416
-2661971,-2664430,3889257,2025-01-13 14:37:55.169439316,0.0998799800872802
2213558,1412508,141888,2025-01-13 14:37:56.169922829,0.099778413772583
