Seconds_sin,Seconds_cos,master_offset,freq,path_delay,OT
-0.747390140848891,-0.6643854132669341,5034,39673,3159644,3858709.819
-0.7474384683930081,-0.6643310439579911,423690,459839,3091550,3790304.144
-0.7474867777973526,-0.6642766870951675,-29973,133283,3091550,3978152.632
-0.7475351092166587,-0.6642222974941734,-489798,-335534,3091676,4073201.716
-0.7475834029227357,-0.6641679423718541,-138754,-131429,3085341,4090034.636
-0.7476317073645932,-0.6641135672030074,51518,17217,3085341,4009402.002
-0.74768000042152,-0.6640591968865998,90612,71766,3051977,3991911.351
-0.7477282554309516,-0.6640048614507168,424819,433157,3019600,3853792.391
-0.7477765761316948,-0.6639504440760317,-316786,-181002,3019600,3775343.478
-0.747824824733355,-0.6638960999377289,241450,282198,3019600,3767130.092
-0.7478731369997048,-0.6638416761203088,-388567,-275384,3019600,3773361.791
-0.7479215825490602,-0.6637870941478972,-81646,-85033,3023277,3975845.336
-0.7479696777096845,-0.6637328990089845,29030,1149,3023277,3966507.208
-0.7480179449364683,-0.6636785020271657,129580,110408,3023277,3910459.65
-0.7480661986323617,-0.6636241123284536,-52615,-32913,3047313,3945569.991
-0.7481144649025676,-0.6635697004863504,1531,5448,3047313,3992603.405
-0.7481626945425115,-0.663515321974473,308169,312546,3166891,4115129.291
-0.7482109677956373,-0.6634608863153243,-559466,-462639,3396675,4118006.462
-0.748259192243278,-0.6634064977247639,220062,149050,3552978,4081184.812
-0.7483074229380359,-0.6633520941218438,117083,112089,3463389,4061299.52
-0.7483556959471427,-0.6632976348091917,-342926,-312795,3463389,4057224.542
-0.7484039298395627,-0.6632432116506726,31682,-41065,3463389,3989924.234
-0.7484521367355936,-0.6631888109851706,272777,209535,3595605,3949617.738
-0.7485003868987236,-0.663134353515531,-116947,-98356,3463389,3948241.198
-0.7485485977203092,-0.6630799324749307,25588,9095,3463389,3923041.209
-0.748596824853051,-0.6630254850455829,144953,136136,3343684,3967363.106
-0.7486450149970905,-0.6629710714050848,300722,335391,3437442,4028036.408
-0.7486932280408607,-0.6629166239322678,-112359,12527,3564894,4015997.483
-0.7487414568323957,-0.6628621506923607,-207030,-115852,3308804,3957199.337
-0.7487896250721446,-0.6628077378729952,-423154,-394085,3143482,3891305.778
-0.748837826162959,-0.6627532799673902,20500,-77377,3139086,3885321.29
-0.7488860241567786,-0.6626988175805453,150305,58578,3139086,3908987.134
-0.7489342437258312,-0.6626443228269727,584096,537460,3139086,3904823.903
-0.7489824293422291,-0.6625898584619393,9295,137888,3243902,3544519.613
-0.7490306035849166,-0.6625353989736816,50582,181964,3057800,3385707.551
-0.7490787891857489,-0.6624809186625773,-81828,64728,3057800,3671672.025
-0.7491269633382867,-0.662426443312431,-73008,49000,3014820,3866555.956
-0.7491751348856466,-0.6623719629249666,-85924,14181,3014820,3903543.744
-0.7492233038272407,-0.6623174775001746,-258524,-184196,3204882,3870144.957
-0.7492714571797803,-0.6622630017264204,-52710,-55939,3204882,3526547.404
-0.7493195788575343,-0.6622085538112351,58569,39527,3204882,3633648.434
-0.7493677401307468,-0.6621540531110095,-205238,-206709,3474283,3458054.38
-0.7494158900072259,-0.6620995573210101,307036,243993,3204882,3669044.966
-0.7494640370668854,-0.6620450567320977,-71825,-42757,3339160,3815907.208
-0.7495121629708137,-0.6619905721071958,376396,383917,2957262,3858423.993
-0.7495603093013494,-0.6619360563680342,-125842,-5403,3091540,3795555.352
-0.749608443497101,-0.6618815463796022,137213,219900,2887753,3833613.112
-0.7496565788543351,-0.6618270270851848,-297243,-173392,3091540,3863796.961
-0.7497047125625421,-0.6617725016661814,33752,68430,2989957,3631785.281
-0.7497528219167926,-0.6617179958470272,-3319,41484,2989957,3993446.257
-0.7498009458593422,-0.6616634655082868,-197417,-153609,3167814,3976096.123
-0.7498490700113276,-0.6616089269373163,5342,-10075,3167814,3886992.684
-0.7498971805651641,-0.6615543957834592,-305912,-319727,3509959,4157546.525
-0.7499452883355839,-0.6614998597908074,73357,-32231,3509959,4273486.511
-0.7499933927186531,-0.6614453196435548,118968,35387,3509959,4135145.528
-0.75004149210097,-0.6613907771710689,323768,275877,3312412,4210918.06
-0.7500895879845991,-0.66133623067022,-216746,-167506,3594530,4249051.006
-0.7501376793104265,-0.6612816813422006,-34516,-50300,3594530,4163438.815
-0.7501857589878054,-0.6612271372318973,64673,38534,3594530,3890505.723
-0.750233849876098,-0.6611725724045792,315192,308455,3311407,3853153.419
-0.7502819211153078,-0.661118021874705,34948,122768,3311407,3976652.378
-0.7503299966337083,-0.6610634584906803,14226,112531,3255281,4353298.354
-0.7503780669780712,-0.6610088929797037,-1485,101088,3194267,4512904.991
-0.7504261432966669,-0.6609543126849922,14738,116865,3123280,4506321.175
-0.7504742065403895,-0.6608997392324897,-35910,70639,3065647,4078376.716
-0.7505222587166064,-0.6608451703469758,-100641,-4865,3065647,3902614.707
-0.7505703223637851,-0.6607905804312919,-102207,-36624,3122178,3757184.012
-0.7506183755085817,-0.6607359944401833,-38685,-3764,3122178,3702013.902
-0.7506664241669644,-0.660681405541569,-7216,16100,3115184,3679574.188
-0.7507144854956164,-0.6606267942394193,439522,460673,3055086,3688759.659
-0.7507625488771794,-0.660572172592398,-373459,-220452,3055086,3868937.986
-0.750810584023002,-0.6605175750266139,-56612,-15642,3055086,3975521.796
-0.7508586164279095,-0.6604629725699734,-97528,-73542,3105725,3981086.591
-0.7509066422185067,-0.6604083696260425,12867,7595,3105725,4175928.514
-0.7509546659930393,-0.6603537609670158,-77414,-78826,3195490,4036257.72
-0.7510026870869644,-0.660299147347745,-326213,-350849,3535988,4060420.403
-0.7510507023899146,-0.6602445323057329,72275,-50225,3535988,3776549.405
-0.7510987140160802,-0.6601899134365736,-169104,-269922,3849148,3746455.226
-0.7511467256766032,-0.6601352865173302,343086,191537,3612322,3593125.343
-0.7511947292843253,-0.6600806607494643,188105,139482,3612322,3730424.622
-0.7512427285508608,-0.6600260319104525,95442,103250,3612322,3731386.27
-0.7512907263879675,-0.6599713966858263,36550,72991,3612322,3714624.428
-0.7513387173153965,-0.6599167613137696,246172,293578,3355414,3865028.961
-0.7513867066651198,-0.6598621197242234,-33508,87750,3355414,3928173.662
-0.7514346902230344,-0.6598074767153008,-81488,29717,3355414,4225516.941
-0.7514826231950007,-0.6597528833100773,147358,234117,3154958,4334837.357
-0.7515306471857551,-0.6596981782152805,-48733,82233,3154958,4339930.384
-0.7515786191406634,-0.6596435243755628,108757,225103,2919211,4133271.558
-0.7516265884839807,-0.6595888654942053,-65931,83042,2919211,4256167.924
-0.7516745532260066,-0.6595342038381962,-251265,-122071,3009799,4355189.073
-0.7517225073875349,-0.6594795462233818,-214048,-160233,3132393,4360640.496
-0.7517704448931315,-0.65942489957931,-467258,-477658,3132393,4126270.69
-0.7518183969742971,-0.6593702283019747,-12817,-163394,3132393,4001833.829
-0.7518663697019805,-0.6593155254589146,689289,534867,3132393,3916796.51
-0.7519142905588063,-0.6592608737468401,-374483,-322119,3194004,3842998.284
-0.7519622310428146,-0.6592061916313535,-7567,-67548,3171679,3757943.936
-0.7520101681882368,-0.659151505301702,110942,48691,3171679,3708843.035
-0.7520581006940078,-0.6590968162421372,92604,63636,3171679,3730409.856
-0.7521060296888146,-0.6590421231649218,31213,30026,3171679,3790977.699
-0.7521539536755573,-0.6589874277785788,74301,82478,3171679,3829394.908
-0.7522018666678238,-0.6589327369173893,-22653,7814,3171679,3845803.751
-0.7522498150089237,-0.6588779976741067,527977,551648,3171679,3488047.919
-0.7522977271335647,-0.6588232917480018,-11262,170803,3171679,3624404.233
-0.752345637021337,-0.6587685803489406,-103099,75587,3171679,3703336.402
-0.7523935418632876,-0.6587138666844788,-165322,-17566,3171679,3796434.096
-0.7524414356754962,-0.6586591575910853,-174238,-76078,3193301,3831554.577
-0.7524893386045147,-0.6586044300538374,-76003,-30115,3222980,3925193.707
-0.7525371908419688,-0.6585497524103082,2668,25755,3222980,4259814.675
-0.7525850814125719,-0.658495022938847,-20533,3355,3222980,4389403.318
-0.7526329640803009,-0.658440294468451,-3971,13757,3222980,4651782.666
-0.7526808328276631,-0.6583855738804242,75310,91847,3166051,4566616.934
-0.7527287242656856,-0.658330819319097,29909,69039,3166051,4447608.81
-0.7527765959360591,-0.6582760793245638,-30131,17971,3161786,4367489.25
-0.7528244680125601,-0.6582213308315114,-2424,36639,3218715,4318634.153
-0.7528723293558773,-0.6581665865799139,-79428,-41092,3218715,4090968.593
-0.7529201783501829,-0.6581118484217777,33070,47577,3161786,3998109.053
-0.7529680483443899,-0.6580570782025222,89101,113529,3123346,3987910.6
-0.7530159017737317,-0.6580023188985687,-953,50206,3124438,3816749.199
-0.7530637521026461,-0.6579475551053323,13377,64250,3124438,3738444.222
-0.7531115941620511,-0.6578927927395877,-129901,-75015,3178884,3566215.046
-0.7531594270464955,-0.6578380328401472,-58609,-42693,3231983,3488776.316
-0.7532072730199778,-0.6577832499158128,7247,5580,3231983,3606002.46
-0.7532550994822441,-0.6577284812929987,-187973,-187466,3401117,3789068.333
-0.7533029438417589,-0.6576736841316824,-47429,-103314,3546123,4243143.936
-0.7533507477559095,-0.6576189252565744,-186388,-256502,3778033,4487863.278
-0.753398567631388,-0.6575641400585748,115870,-10160,3778033,4098369.682
-0.7534463993255829,-0.6575093332746801,-55962,-147231,3960857,4307489.021
-0.7534942112680288,-0.6574545410791314,127866,19808,3960857,4446467.292
-0.7535420231300197,-0.6573997409317385,213548,143850,3960857,4446267.228
-0.7535898259401008,-0.6573449431155369,282084,276451,3779654,4414283.581
-0.7536376173620827,-0.6572901503117198,75103,154095,3779654,4407851.591
-0.753685426041218,-0.6572353296750469,384191,485714,3248929,4363252.461
-0.7537332179352034,-0.6571805202385743,-67931,148849,3248929,4372235.526
-0.7537810077517855,-0.6571257051376872,-123430,72971,3227029,3940010.922
-0.7538287919550165,-0.6570708884280603,-217193,-57821,3227029,3735134.677
-0.7538765604050811,-0.6570160817451914,-147515,-53301,3248929,3672933.352
-0.7539243922240726,-0.656961194295038,-89780,-39821,3296289,3704237.426
-0.7539721659679236,-0.6569063654324243,-52766,-29741,3296289,3799802.885
-0.7540199351985403,-0.6568515336993506,31013,38208,3296289,3866697.14
-0.7540677001848076,-0.6567966987873759,-57934,-41435,3358021,3879327.46
-0.7541154529304305,-0.6567418698785176,7355,6474,3358021,3901438.158
-0.7541632193796091,-0.6566870171816888,-79113,-77787,3509663,3918564.188
-0.75421097201049,-0.6566321722996764,154,-22254,3509663,3868743.596
-0.7542587208851409,-0.6565773236784157,99888,77526,3478121,3825107.437
-0.7543064678732744,-0.6565224691695973,119385,126989,3393788,3827900.24
-0.7543541991395359,-0.656467624670516,23117,66537,3393788,3823500.286
-0.7544019442720451,-0.6564127561820825,257126,307481,3137451,3880948.022
-0.7544496796950171,-0.6563578907944095,-43124,84369,3151681,3877126.659
-0.7544974095271979,-0.6563030237754112,-79132,35424,3153679,3803629.407
-0.754545137934826,-0.6562481503356138,-126602,-35786,3153679,3772166.876
-0.7545928504163179,-0.6561932871498889,-56455,-3620,3153679,3739407.979
-0.7546405792959068,-0.6561383970474051,-33879,2020,3177592,3820681.293
-0.7546882954251299,-0.6560835135471031,10853,36588,3153679,3897872.998
-0.7547359989036392,-0.6560286365387763,16294,45285,3153679,3929422.676
-0.7547837059999548,-0.6559737473077515,-57045,-23166,3177592,4114284.84
-0.7548314057585216,-0.6559188584578234,-14641,2125,3211922,4260656.994
-0.7548791169346689,-0.6558639484038854,23047,35420,3211922,4521064.415
-0.7549268112724272,-0.6558090496646451,4816,24104,3234072,4601035.543
-0.7549745044133122,-0.6557541442384285,5338,26070,3234072,4754779.705
-0.7550221905580203,-0.6556992388015777,3478,25812,3234072,4791768.601
-0.755069838996683,-0.6556443687224982,-476983,-453606,3215526,4697598.925
-0.7551175280692553,-0.655589443785192,15247,-104471,3219009,4472173.42
-0.7551652028097287,-0.6555345272869625,135249,20105,3219009,4327072.016
-0.7552128733977191,-0.6554796075045818,175928,101359,3182496,3924991.598
-0.7552605418585365,-0.6554246821043206,114575,92784,3182496,3749915.98
-0.7553081969666154,-0.6553697640226016,125126,137708,3104646,3693664.817
-0.7553558630384483,-0.6553148252355053,160881,211001,2983743,3759214.956
-0.755403522174274,-0.655259886370821,-32123,66261,2983743,3842447.197
-0.7554511732889733,-0.6552049486811845,-181418,-92671,3104646,3913681.808
-0.7554988440579037,-0.6551499802542706,545031,579353,2983743,3974287.489
-0.7555464346766052,-0.6550950961864013,24992,222823,2983743,3976502.286
-0.7555941258906346,-0.6550400880248229,-183214,22115,2983743,4033986.962
-0.7556417194760857,-0.6549851844028417,-174818,-24454,2983743,4064612.357
-0.7557145654695011,-0.6549011341700693,-113872,-15953,2983743,4218300.869
-0.7557369785817416,-0.654875269959204,-128467,-64710,3028979,4218300.869
-0.7557845928133258,-0.6548203183057131,-26906,-1689,3028979,4186461.12
-0.7558322217116061,-0.6547653416472938,50006,67152,3028979,4096827.632
-0.7558798368233414,-0.6547103728244412,-131690,-99543,3141009,4049512.185
-0.7559274496314801,-0.6546553985828316,28663,21303,3134843,3810910.355
-0.755975056637792,-0.6546004229615859,8876,10115,3134843,3718968.321
-0.7560226924982425,-0.6545454059327801,44945,48847,3111342,3704689.703
-0.7560702751291911,-0.6544904423030709,-468329,-450943,3111342,3757965.16
-0.756117869688093,-0.6544354568162853,-3334,-126447,3111342,3796093.435
-0.7561654622095375,-0.6543804656019588,289240,165127,2994735,3824206.407
-0.756213069405764,-0.6543254493445239,650471,613130,2994735,3822510.417
-0.7562606488229359,-0.6542704571061665,-104545,53255,3155781,3807857.437
-0.7563082352877828,-0.6542154486374346,-102177,24259,3155781,3848969.108
-0.7563557700851805,-0.6541604918205116,-97082,-1299,3155781,3880198.146
-0.7564213875917036,-0.6540846156223532,-75282,-8623,3155781,3879447.859
-0.756450909402841,-0.6540504733303194,30525,74599,3107432,3882673.525
-0.756498462796814,-0.6539954707687642,-87248,-34016,3156545,3886118.822
-0.7565460350670017,-0.6539404382850162,-24417,2640,3156545,3889448.513
-0.7565935891032102,-0.6538854188066306,2408,22140,3156545,4293534.455
-0.7566411409518182,-0.6538303937712981,76502,96957,3113023,4484570.023
-0.7566886875206221,-0.6537753667570524,-7236,36169,3110040,4514143.641
-0.7567609650238555,-0.6536917024226045,-54498,-13264,3153561,4390293.478
-0.7567837691513339,-0.6536653017784411,-93774,-68889,3171863,4390293.478
-0.756831278817701,-0.6536102932200222,-466104,-469351,3171863,4289128.318
-0.7568788541425046,-0.653555200539273,107867,-35211,3110040,4119299.485
-0.7569263806004479,-0.6535001563512483,170919,60201,3101371,4058459.592
-0.7569738984082265,-0.6534451140904277,154902,95459,3075976,4154248.513
-0.757021448340698,-0.6533900265172036,609642,596670,3075976,3714415.293
-0.7570689218698676,-0.6533350193727536,40924,210845,3075976,3462591.117
-0.7571164740064604,-0.6532799130449556,-159278,22920,3075976,3436782.75
-0.7571639819276977,-0.6532248498575304,-167665,-33251,3087483,3482832.685
-0.7572114296653054,-0.6531698483428519,-66777,17338,3087483,3533859.497
-0.75725892515596,-0.6531147833816351,-35736,28346,3087483,3619808.352
-0.7573064380888058,-0.6530596900967366,-103264,-49903,3137755,3660949.199
-0.7573539301761326,-0.6530046128832213,-109006,-86624,3212828,3634207.8
-0.7574014164465922,-0.65294953431693,39218,28898,3212828,3735765.089
-0.757448890203079,-0.652894462168369,40726,42171,3139978,3763350.137
-0.7574963799360246,-0.6528393633841466,75390,89053,3139978,3780599.256
-0.757543854844965,-0.6527842736973912,-47380,-11100,3212828,3767282.079
-0.7575913262092194,-0.6527291800222784,-12374,9692,3212828,4165602.621
-0.757638766555613,-0.6526741142500515,-508553,-490199,3213050,4374345.037
-0.7576862622994509,-0.6526189760669603,61787,-72425,3213050,4286176.659
-0.757733732746046,-0.6525638591423398,104439,-11237,3213050,3775484.79
-0.7577811873635631,-0.6525087524913887,252431,168087,3112192,3659797.575
-0.7578286631047882,-0.6524536131992905,615197,606582,3116713,3659975.389
-0.7578760683609701,-0.6523985476729068,-7209,168735,3172553,3686300.788
-0.7579235010097006,-0.6523434422274805,-56838,116944,3082332,3720145.767
-0.7579709920816862,-0.6522882607886673,-153861,2869,3082332,3688278.789
-0.758018384363733,-0.6522331860359422,-107387,3185,3080840,3733825.572
-0.7580658180653511,-0.6521780550439503,-151473,-73117,3116365,3766343.264
-0.7581132419419843,-0.6521229273627898,19853,52767,3080840,3776567.761
-0.7581606579007478,-0.6520678007780366,-66973,-28103,3124119,3720974.76
-0.7582080833974302,-0.6520126549928272,67876,86654,3065769,3704106.064
-0.7582554995304231,-0.6519575119836173,-45122,-5981,3124119,3712810.613
-0.7583029089708352,-0.6519023686460798,-12149,13455,3124119,3801850.572
-0.7583503197890957,-0.6518472155925622,15300,37259,3124119,4235286.499
-0.7583977123502699,-0.6517920756666786,-86291,-59742,3194246,4370657.28
-0.7584450987667424,-0.6517369347802121,-473004,-472342,3194246,4355266.583
-0.7584925330637516,-0.6516817300542755,98576,-42663,3082166,4294757.313
-0.7585399245833073,-0.6516265669945867,226664,114998,3082166,3809161.139
-0.7585873112540239,-0.6515714014629483,107177,63510,3082166,3564733.825
-0.7586346670951636,-0.6515162637121275,762644,751130,2902889,3540357.159
-0.7586820557133088,-0.6514610796806113,-124458,92821,3075851,3593656.636
-0.7587294292452358,-0.651405905098502,-182734,-2792,3075851,3613717.205
-0.7587768015051297,-0.6513507238789598,-386544,-261422,3303245,3616369.968
-0.7588241690364007,-0.6512955400478465,-49995,-40837,3303245,3682790.981
-0.758871516647555,-0.6512403713077373,-562021,-567861,3885746,3792659.538
-0.7589188912948188,-0.6511851629420338,-4201,-178647,3885746,3811727.221
-0.7589662435971978,-0.65112997249394,190049,14342,3885746,3800918.916
-0.7590135948919895,-0.6510747750981748,213988,95296,3885746,3748681.293
-0.759060935821593,-0.6510195816637527,220436,165940,3805565,3772741.48
-0.759108277379216,-0.6509643793744472,308941,320576,3595457,3795633.749
-0.7591556236108014,-0.6509091635090839,286534,390851,3332087,4234014.874
-0.7592029590649036,-0.6508539520868674,-96645,93633,3332087,4403671.303
-0.7592502907944031,-0.6507987368830814,-179887,-18603,3332087,4454108.452
-0.7592976164123596,-0.6507435206826951,-164930,-57612,3404256,4344480.672
-0.7593449080210596,-0.6506883360430619,-584676,-526837,3404256,3838510.526
-0.7593922750543425,-0.6506330552529512,-10106,-127670,3404256,3627932.983
-0.7594395903188015,-0.6505778267482,131449,10853,3404256,3531817.594
-0.7594869000528102,-0.6505225965699982,351481,270320,3189668,3539605.435
-0.759534207683533,-0.6504673607173136,126157,150440,3189668,3565693.249
-0.7595814735060603,-0.650412165558396,510520,572651,3189668,3655676.497
-0.759628790673492,-0.650356902308208,21376,236663,3189668,3652503.092
-0.7596760846192411,-0.6503016580461561,-241928,-20229,3189668,3696760.245
-0.7597233694751119,-0.65024641627108,-174121,-25000,3187921,3657894.842
-0.7597706617042792,-0.6501911577478132,-365318,-268433,3402509,3678109.911
-0.7598179354989705,-0.6501359126321836,199479,186768,3135272,3697020.357
-0.759865211932978,-0.6500806562989322,-113508,-66375,3350248,3692835.887
-0.759912496558908,-0.6500253822533453,-73702,-60621,3350248,3766122.656
-0.7599597694198463,-0.6499701138231927,-93914,-102944,3476398,4200925.526
-0.7600070340868315,-0.6499148468365205,31313,-5891,3476398,4342667.906
-0.7600542864956382,-0.6498595860488682,245645,217835,3312904,4282530.521
-0.760101537378429,-0.6498043189106615,115535,161418,3245175,4239852.288
-0.7601488066931754,-0.6497490220715545,156456,237000,3082455,3628835.887
-0.7601960576401533,-0.6496937385787005,-56471,71009,3082455,3458847.07
-0.7602433156931985,-0.649638438628605,-634036,-523497,3082455,3475430.238
-0.760290557134476,-0.6495831499755425,-64754,-144426,3082455,3724282.179
-0.7603377983518279,-0.6495278534424025,121591,22493,3082455,3829982.952
-0.7603850305658738,-0.6494725593058841,154220,91599,3082455,4341723.124
-0.7604322497758124,-0.6494172722532845,566469,550114,3082455,4612677.608
-0.7604794762933287,-0.6493619685018708,11596,165182,3082455,4658892.539
-0.7605266994657146,-0.6493066605231973,-127235,29830,3132062,4605962.929
-0.7605739067704023,-0.6492513629866382,-125909,-7015,3132062,4480682.442
-0.7606211324981021,-0.6491960357221112,-108760,-27638,3132062,4214295.33
-0.760668343107083,-0.6491407180224679,-19524,28970,3139487,3863897.062
-0.7607155775464137,-0.649085364245895,623410,666047,3139487,3751461.002
-0.7607627484131634,-0.6490300768276074,-738114,-508454,3189340,3781176.75
-0.76080993838641,-0.6489747588716122,-165972,-157747,3189340,3861716.392
-0.7608571401510879,-0.648919418942836,14194,-27372,3189340,4342139.874
-0.7609043311257506,-0.6488640835137002,50396,13088,3189340,4563791.571
-0.7609515155515287,-0.6488087476135255,-29561,-51750,3280482,4604665.961
-0.7609986962791652,-0.648753407899651,230830,199772,3139487,4405657.693
-0.7610458746488428,-0.6486980627996186,-518,37673,3178318,4264953.318
-0.7610930425691791,-0.6486427218066889,-106171,-68135,3266724,3789378.261
-0.7611401972160996,-0.6485873882383445,-467002,-460817,3266724,3527693.447
-0.7611873977524637,-0.6485319926594467,-6569,-140485,3266724,3535797.84
-0.7612345576289181,-0.6484766366427593,152805,16918,3266724,3589247.141
-0.7612817143247117,-0.64842127620462,389466,299421,3068708,3847649.668
-0.7613288679721559,-0.6483659111892263,96293,123088,3068708,3763373.342
-0.7613760210812053,-0.6483105386483796,60324,116007,3038030,3818236.225
-0.76142315183093,-0.6482551842105487,451530,525310,3038030,3908994.627
-0.7614702964401528,-0.6481998053373248,-146127,63112,3127122,4034319.33
-0.76151742929913,-0.6481444321088043,-52056,113345,3127122,4085082.208
-0.7615645604479819,-0.6480890527309284,-232421,-82637,3126374,3932476.373
-0.7616116907786278,-0.6480336661542515,-122031,-41973,3126374,3791159.252
-0.761658815428481,-0.6479782780927792,15526,58974,3044409,3595477.679
-0.761705936412116,-0.6479228861790124,-10788,37318,3044409,3526984.554
-0.7617530528125375,-0.6478674914909526,-95182,-50312,3126374,3983834.897
-0.7618001660165622,-0.6478120923980489,-25724,-9409,3126374,4218572.745
-0.7618472833436531,-0.6477566802912151,40151,48749,3126374,4252246.682
-0.7618943843649575,-0.6477012791967779,71615,92258,3044409,4201002.574
-0.761941490388311,-0.6476458640529091,31523,73651,3044409,3753718.55
-0.7619885787456946,-0.6475904615272806,-85799,-34214,3126374,3555810.268
-0.7620356710912483,-0.6475350461438445,-70626,-44781,3146765,3533450.928
-0.762082741627043,-0.6474796482625609,-632622,-627965,3274741,3563752.862
-0.7621298323861955,-0.6474242184124638,18961,-166168,3274741,3617274.131
-0.7621769149436946,-0.6473687900469965,161788,-17653,3349016,3626586.842
-0.7622240220909507,-0.6473133245558088,322790,191885,3246184,3092010.355
-0.7622710863288701,-0.6472579014172051,653322,619254,3246184,3441644.508
-0.7623181719840489,-0.6472024448832823,-419606,-257677,3246184,3684692.537
-0.7623652206779352,-0.6471470237130688,367594,403641,3243219,3762166.59
-0.7624122818347299,-0.6470915796914378,23816,170141,3243219,3784761.27
-0.7624593358032927,-0.6470361359664557,-125916,27554,3243219,3855294.013
-0.7625063921838428,-0.6469806812253206,-160111,-44416,3243219,3725055.167
-0.7625534423150496,-0.646925225674087,21397,89059,3173215,3690564.787
-0.762600488112019,-0.6468697670561752,-47209,26872,3173215,3770928.056
-0.7626475248542572,-0.6468143109375944,18720,78638,3087264,4197943.77
-0.7626945542525714,-0.6467588553034829,-85706,-20172,3173215,4419199.886
-0.762741595390296,-0.6467033776481039,-70527,-30704,3173215,4456839.735
-0.762788626365011,-0.6466479037994166,28021,46685,3173215,4232074.222
-0.7628356502114986,-0.6465924301802489,-24587,2484,3173215,4109758.986
-0.7628826697468412,-0.6465369534681928,-83220,-63525,3257968,4021778.719
-0.76292967818287,-0.6464814816742878,30245,24974,3257968,3591087.3
-0.7629766973275118,-0.6464259890623228,87158,90960,3198617,3483150.813
-0.7630237052519042,-0.6463705015110569,32142,62092,3198617,3406994.284
-0.7630707142908039,-0.6463150044612321,-99041,-59449,3311866,3487510.24
-0.7631176899849528,-0.6462595386004214,-544425,-534545,3311866,3565150.149
-0.7631646784416881,-0.6462040494913311,111855,-41593,3249855,3551485.005
-0.763211677190439,-0.6461485400433534,261566,141675,3164612,3539876.658
-0.7632587056528295,-0.6460929873053626,21512,-19909,3249855,3605359.554
-0.7633056902255944,-0.6460374782233838,72701,37733,3249855,3650472.394
-0.7633526724330173,-0.6459819637492756,87546,74389,3249855,3640190.13
-0.763399637315177,-0.6459264615628131,50230,63336,3249855,3584046.925
-0.7634466022019499,-0.6458709511863013,529641,557816,3249855,3536579.525
-0.7634935885291367,-0.6458154072758727,-512550,-325482,3284590,3582740.108
-0.7635405359634612,-0.6457599011557086,326386,359689,3284590,3654996.113
-0.7635874964923742,-0.6457043713654944,-22158,109060,3285982,4218938.787
-0.7636344500138628,-0.6456488416717135,-486072,-361501,3677923,4488061.613
-0.7636813986077154,-0.6455933096157082,-29665,-50916,3677923,4558659.595
-0.763728347838191,-0.6455377686149333,148844,118694,3488135,4429604.224
-0.7637752957691214,-0.6454822209579372,281724,296227,3306935,3907749.428
-0.7638222351780513,-0.6454266751906104,-147469,-48449,3465321,4053971.224
-0.7638691626296638,-0.6453711353813837,82470,137250,3306935,3785234.232
-0.763916102465593,-0.645315572719098,-24554,54967,3297315,3606893.593
-0.7639630476539155,-0.6452599955206748,314492,386646,3286869,3585756.919
-0.7640099550940803,-0.6452044548181153,-408121,-241619,3286869,3647844.38
-0.7640568740381583,-0.6451488922993188,-148234,-104168,3297315,3609241.19
-0.7641037823962255,-0.6450933341213361,9585,9181,3297315,3601605.606
-0.7641506764590784,-0.6450377846817448,-472113,-469642,3291940,3560362.981
-0.7641975841106131,-0.6449822109481023,25806,-113357,3291940,3593943.707
-0.7642444838543916,-0.6449266383846574,146388,14967,3291940,3652114.469
-0.7642913836027667,-0.6448710576158372,186053,98548,3291940,3646924.395
-0.7643383243855832,-0.6448154200043908,110268,78579,3291940,3666536.768
-0.7643852126604865,-0.6447598364243718,13455,14847,3368300,3748689.586
-0.7644320994857956,-0.644704246360871,-31639,-26211,3418538,3766968.107
-0.7644789834084323,-0.6446486515357104,14416,10352,3418538,3715667.01
-0.7645258451793897,-0.6445930747787629,466850,467111,3479409,3678116.934
-0.7645727136013152,-0.6445374819328362,87398,227714,3479409,3747335.887
-0.7646195935904654,-0.6444818671596212,-103929,62607,3436336,4235284.408
-0.7646664617960319,-0.6444262581586334,-150262,-14905,3436336,4384487.185
-0.7647133238819506,-0.6443706482122064,-87353,2925,3436336,4301158.883
-0.7647601829432519,-0.6443150336478297,-137294,-73222,3490880,4324314.675
-0.7648070272252271,-0.6442594284191041,38974,61858,3436336,4324958.81
-0.7648538871207773,-0.6442037964466192,-1611,32965,3436336,4285578.089
-0.7649007352588048,-0.6441481702221469,28891,62984,3436336,4249612.369
-0.7649475765093928,-0.6440925439658548,28151,70911,3380834,3799644.499
-0.7649944126595308,-0.6440369155566313,-37325,13881,3380834,4013195.93
-0.7650412409517973,-0.6439812882708116,-6820,33188,3380834,3791822.907
-0.7650880784576513,-0.6439256418267398,-18931,19031,3380834,3671976.212
-0.7651349059345492,-0.6438699990840764,11336,43619,3380834,3987679.119
-0.7651817232399643,-0.6438143602153642,-31211,4473,3403732,4117195.645
-0.7652285465306876,-0.6437587060184361,-18217,8103,3403732,4054667.563
-0.765275331739732,-0.6437030888776619,-492651,-471796,3403732,3815790.522
-0.7653221462543106,-0.6436474286849094,-4086,-131026,3403732,3838535.167
-0.7653689546118291,-0.6435917675952637,191297,63131,3403732,3759930.034
-0.765415758214317,-0.6435361039422748,134609,63832,3403732,3721025.675
-0.7654625566064873,-0.643480438267909,122944,92550,3403732,3416244.854
